TimeStamp,Name,Time Stamp,Hub Wind Speed,Hub Turbulence,Shear Exponent,Profile Rotor Wind Speed,Profile Hub Wind Speed,Hub to Rotor Ratio,Hub to Rotor Deviation,Input Hub Wind Speed,Wind Speed Bin,Turbulence Bin,Base Power,Hub Power,Rotor Equivalent Wind Speed,REWS Power,Turbulence Power,Combined Power
4/28/12 9:50,Dataset 1,4/28/12 9:50,7.98,0.098997,0.026955528,7.683928836,7.675592149,1.00108613,0.00108613,7.98,8,0.09,882.98,882.98,7.988667314,885.99,882.5066226,885.5176796
4/28/12 10:00,Dataset 1,4/28/12 10:00,7.36,0.131793,0.082511326,7.372711171,7.531374116,0.978933068,-0.021066932,7.36,7,0.13,696.36,696.36,7.204947382,648.2,710.6875215,661.7611159
4/28/12 10:10,Dataset 1,4/28/12 10:10,7.58,0.121372,0.117198541,7.571616657,7.60714359,0.995329793,-0.004670207,7.58,8,0.13,762.58,762.58,7.544599833,750.54,772.5187806,760.3722793
4/28/12 10:20,Dataset 1,4/28/12 10:20,5.66,0.190813,0.106231922,5.785263611,5.88,0.983888369,-0.016111631,5.66,6,0.19,306.92,306.92,5.568808169,292.34,325.5231183,309.4757886
4/28/12 10:30,Dataset 1,4/28/12 10:30,6.96,0.110632,0.0767188,7.14055819,7.14,1.000078178,7.82E-05,6.96,7,0.11,578.96,578.96,6.960544118,578.96,582.7516532,582.7526369
4/28/12 10:40,Dataset 1,4/28/12 10:40,6.51,0.168971,0.104784983,6.824549468,6.847032285,0.996716414,-0.003283586,6.51,7,0.17,477.26,477.26,6.488623857,472.74,501.5312223,496.7266688
5/15/12 16:00,Dataset 1,5/15/12 16:00,9.59,0.107404,0.114725009,9.596017481,9.654162526,0.993977205,-0.006022795,9.59,10,0.11,1480.79,1480.79,9.532241393,1457.93,1476.965015,1454.689675
5/15/12 16:10,Dataset 1,5/15/12 16:10,9.34,0.206638,0.182653822,9.277460705,9.317051743,0.99575069,-0.00424931,9.34,9,0.21,1385.54,1385.54,9.300311448,1370.3,1339.748504,1328.950464
5/15/12 16:20,Dataset 1,5/15/12 16:20,9.51,0.130389,0.087715954,9.410185017,9.427052371,0.99821075,-0.00178925,9.51,10,0.13,1450.31,1450.31,9.492984231,1442.69,1435.704811,1428.747291
5/15/12 16:30,Dataset 1,5/15/12 16:30,8.45,0.107692,0.146847851,8.46559732,8.49251426,0.99683051,-0.00316949,8.45,8,0.11,1054.15,1054.15,8.423217809,1043.14,1057.664963,1046.701362
5/15/12 16:40,Dataset 1,5/15/12 16:40,7.39,0.219215,0.093268847,7.650630972,7.725592673,0.990296964,-0.009703036,7.39,7,0.21,705.39,705.39,7.318294568,684.32,769.2690714,747.6911606
5/15/12 16:50,Dataset 1,5/15/12 16:50,8.03,0.158157,0.053712655,8.416029786,8.447046194,0.996328136,-0.003671864,8.03,8,0.15,900.01,900.01,8.000514929,889,930.1134268,919.2747134
5/15/12 17:00,Dataset 1,5/15/12 17:00,7.86,0.10687,0.169894492,8.108243307,8.182698363,0.990900916,-0.009099084,7.86,8,0.11,846.86,846.86,7.788481203,825.79,850.1180136,828.9922081
5/15/12 17:10,Dataset 1,5/15/12 17:10,7.99,0.125156,0.132415297,8.222540949,8.269581181,0.994311655,-0.005688345,7.99,8,0.13,885.99,885.99,7.944550122,870.94,898.7582146,883.6926788
5/15/12 17:20,Dataset 1,5/15/12 17:20,7.14,0.148459,0.122308626,7.672376984,7.635408647,1.004841697,0.004841697,7.14,7,0.15,630.14,630.14,7.174569718,639.17,651.501496,660.8072684
5/15/12 17:30,Dataset 1,5/15/12 17:30,5.83,0.188679,-0.035750446,6.707787284,6.542812767,1.025214617,0.025214617,5.83,6,0.19,334.46,334.46,5.977001216,358.76,355.3067182,382.2400349
5/15/12 17:40,Dataset 1,5/15/12 17:40,6.54,0.172783,0.151900626,6.556504316,6.545064552,1.001747846,0.001747846,6.54,7,0.17,484.04,484.04,6.551430912,486.3,510.391715,512.8269517
5/15/12 17:50,Dataset 1,5/15/12 17:50,6.96,0.156609,0.125901042,6.864092918,6.856565809,1.001097796,0.001097796,6.96,7,0.15,578.96,578.96,6.967640658,581.22,602.8005947,605.1360814
5/15/12 18:00,Dataset 1,5/15/12 18:00,7.58,0.158311,0.170059056,7.906511853,7.908332707,0.999769755,-0.000230245,7.58,8,0.15,762.58,762.58,7.578254744,762.58,792.5863227,792.5788068
5/15/12 18:10,Dataset 1,5/15/12 18:10,7.25,0.166897,0.103176852,7.593846116,7.688327617,0.987711046,-0.012288954,7.25,7,0.17,663.25,663.25,7.160905087,636.16,695.5191618,667.4976394
5/15/12 18:20,Dataset 1,5/15/12 18:20,6.66,0.144144,0.157205582,7.44022236,7.546610455,0.985902533,-0.014097467,6.66,7,0.15,511.16,511.16,6.566110867,490.82,526.7026139,505.6183594
5/15/12 18:30,Dataset 1,5/15/12 18:30,6.28,0.132166,0.151131688,6.931730249,6.913616985,1.00261994,0.00261994,6.28,6,0.13,425.28,425.28,6.296453225,429.8,433.9728666,438.5931795
5/15/12 18:40,Dataset 1,5/15/12 18:40,5.62,0.128114,0.094385602,6.130994369,5.996495512,1.022429577,0.022429577,5.62,6,0.13,300.44,300.44,5.746054222,321.5,304.1684134,325.9654373
5/15/12 18:50,Dataset 1,5/15/12 18:50,7.37,0.206242,0.075946475,7.124652998,7.008309846,1.016600743,0.016600743,7.37,7,0.21,699.37,699.37,7.492347477,735.49,755.6328888,792.4893949
5/15/12 19:00,Dataset 1,5/15/12 19:00,8.23,0.165249,0.157112364,7.990725327,8.012498283,0.997282626,-0.002717374,8.23,8,0.17,973.41,973.41,8.207636011,966.07,1004.444445,997.4943326
5/15/12 19:10,Dataset 1,5/15/12 19:10,6.2,0.146774,0.080250261,7.141604762,7.083630766,1.00818422,0.00818422,6.2,6,0.15,407.2,407.2,6.250742167,418.5,419.7306933,431.5015116
5/15/12 19:20,Dataset 1,5/15/12 19:20,7.12,0.147472,0.250069162,7.956973716,7.995914215,0.99512995,-0.00487005,7.12,7,0.15,624.12,624.12,7.085325247,615.09,644.8241301,635.5191162
5/15/12 19:30,Dataset 1,5/15/12 19:30,6.05,0.206612,0.121847853,7.028879944,6.948745618,1.0115322,0.0115322,6.05,6,0.21,373.3,373.3,6.119769811,389.12,405.2665614,422.6284604
5/15/12 19:40,Dataset 1,5/15/12 19:40,6.42,0.168224,0.079101884,7.301231521,7.182465552,1.016535543,0.016535543,6.42,6,0.17,456.92,456.92,6.526158187,481.78,479.6609927,505.9602433
5/15/12 19:50,Dataset 1,5/15/12 19:50,7.44,0.155914,0.242734382,8.21390436,8.271895993,0.992989318,-0.007010682,7.44,7,0.15,720.44,720.44,7.387840526,705.39,748.1823405,732.7405637
5/15/12 20:00,Dataset 1,5/15/12 20:00,7.8,0.14359,0.223604147,8.691148209,8.646368267,1.005179046,0.005179046,7.8,8,0.15,828.8,828.8,7.840396562,840.84,851.356841,863.4730422
5/15/12 20:10,Dataset 1,5/15/12 20:10,6.18,0.148867,0.091964989,6.75800433,6.702690832,1.008252432,0.008252432,6.18,6,0.15,402.68,402.68,6.231000027,413.98,415.6715305,427.4685419
5/15/12 20:20,Dataset 1,5/15/12 20:20,6.62,0.13142,-0.021678091,6.617311684,6.372667192,1.038389655,0.038389655,6.62,7,0.13,502.12,502.12,6.874139513,558.62,512.4997176,570.3393211
5/15/12 20:30,Dataset 1,5/15/12 20:30,7.68,0.15625,0.173238886,7.185071362,7.167131091,1.002503131,0.002503131,7.68,8,0.15,792.68,792.68,7.699224049,798.7,821.9827742,828.0741926
5/15/12 20:40,Dataset 1,5/15/12 20:40,8.88,0.111486,0.237731349,8.05235375,8.044291364,1.001002249,0.001002249,8.88,9,0.11,1211.96,1211.96,8.888899975,1215.63,1214.808361,1218.407212
5/15/12 20:50,Dataset 1,5/15/12 20:50,9.67,0.083764,0.292926703,8.495618079,8.528570616,0.996136218,-0.003863782,9.67,10,0.09,1511.27,1511.27,9.632637228,1496.03,1520.082875,1503.986122
5/15/12 21:00,Dataset 1,5/15/12 21:00,9.76,0.057377,0.311828461,9.15809516,9.284159426,0.986421575,-0.013578425,9.76,10,0.05,1545.56,1545.56,9.627474568,1496.03,1569.625176,1512.181165
5/15/12 21:10,Dataset 1,5/15/12 21:10,9.59,0.075078,0.286424721,9.168246837,9.244159076,0.991788086,-0.008211914,9.59,10,0.07,1480.79,1480.79,9.511247746,1450.31,1490.644103,1457.512315
5/15/12 21:20,Dataset 1,5/15/12 21:20,8.54,0.137002,0.131187028,8.290433196,8.145596818,1.017780941,0.017780941,8.54,9,0.13,1087.18,1087.18,8.691849237,1142.23,1101.890292,1153.930316
5/15/12 21:30,Dataset 1,5/15/12 21:30,7.9,0.14557,0.0858886,7.757079796,7.57559108,1.023957037,0.023957037,7.9,8,0.15,858.9,858.9,8.089260592,922.03,882.6736217,945.3822877
5/15/12 21:40,Dataset 1,5/15/12 21:40,8.42,0.134204,0.179571547,7.579872876,7.382862158,1.02668487,0.02668487,8.42,8,0.13,1043.14,1043.14,8.644686607,1123.88,1058.4693,1135.828213
5/15/12 21:50,Dataset 1,5/15/12 21:50,7.44,0.114247,0.023485834,7.704304546,7.518485576,1.024714947,0.024714947,7.44,7,0.11,720.44,720.44,7.623879203,774.62,726.594791,781.149648
5/15/12 22:00,Dataset 1,5/15/12 22:00,8.06,0.135236,0.184697023,7.505348405,7.289988111,1.029541927,0.029541927,8.06,8,0.13,911.02,911.02,8.298107929,999.1,929.0959625,1016.051316
5/15/12 22:10,Dataset 1,5/15/12 22:10,7.95,0.149686,0.113336082,7.712367564,7.545694448,1.022088506,0.022088506,7.95,8,0.15,873.95,873.95,8.125603622,936.71,899.9213768,961.9150201
5/15/12 22:20,Dataset 1,5/15/12 22:20,7.93,0.131148,-0.019579722,8.071689333,7.841431957,1.0293642,0.0293642,7.93,8,0.13,867.93,867.93,8.162858106,947.72,883.8673285,963.4150881
5/15/12 22:30,Dataset 1,5/15/12 22:30,6.9,0.131884,-0.084890809,7.32215696,7.032458801,1.041194434,0.041194434,6.9,7,0.13,565.4,565.4,7.184241593,642.18,577.4464871,655.6806098
5/15/12 22:40,Dataset 1,5/15/12 22:40,6.86,0.138484,-0.148992451,7.509440419,7.329538104,1.024544837,0.024544837,6.86,7,0.13,556.36,556.36,7.028377579,597.03,570.9831019,612.7360682
5/15/12 22:50,Dataset 1,5/15/12 22:50,7.34,0.128065,-0.09514009,8.227969953,8.087919789,1.017315968,0.017315968,7.34,7,0.13,690.34,690.34,7.467099208,729.47,702.7295369,742.3905028
5/15/12 23:00,Dataset 1,5/15/12 23:00,7.23,0.121715,0.024726089,8.058075855,8.000381769,1.007211417,0.007211417,7.23,7,0.13,657.23,657.23,7.282138542,672.28,666.2203694,681.4420089
5/15/12 23:10,Dataset 1,5/15/12 23:10,6.88,0.12936,0,7.601655676,7.33581516,1.036238715,0.036238715,6.88,7,0.13,560.88,560.88,7.12932236,627.13,571.778908,639.1926954
5/15/12 23:20,Dataset 1,5/15/12 23:20,6.83,0.122987,0.004467363,7.497413325,7.31217163,1.025333335,0.025333335,6.83,7,0.13,549.58,549.58,7.00302668,588,557.7317256,596.7670697
5/15/12 23:30,Dataset 1,5/15/12 23:30,6.73,0.115899,-0.129761304,7.528115687,7.4332892,1.012757002,0.012757002,6.73,7,0.11,526.98,526.98,6.815854625,547.32,532.2294317,552.7738108
5/15/12 23:40,Dataset 1,5/15/12 23:40,6.95,0.116547,-0.104841415,7.715166263,7.476831793,1.031876399,0.031876399,6.95,7,0.11,576.7,576.7,7.17154097,639.17,582.7227506,645.7332171
5/15/12 23:50,Dataset 1,5/15/12 23:50,7.12,0.119382,-0.045409611,7.637386953,7.481343624,1.020857661,0.020857661,7.12,7,0.11,624.12,624.12,7.268506546,669.27,631.7497891,677.330115
5/16/12 0:00,Dataset 1,5/16/12 0:00,7.06,0.117564,0.234964186,7.712652756,7.743324452,0.99603895,-0.00396105,7.06,7,0.11,606.06,606.06,7.032034986,597.03,612.7659625,603.6625215
5/16/12 0:10,Dataset 1,5/16/12 0:10,6.27,0.113238,0.045045527,6.570301357,6.38242583,1.029436382,0.029436382,6.27,6,0.11,423.02,423.02,6.454566118,463.7,426.3571685,467.4555369
5/16/12 0:20,Dataset 1,5/16/12 0:20,6.49,0.104777,-0.103215501,6.85247714,6.595371164,1.038982791,0.038982791,6.49,6,0.11,472.74,472.74,6.742998314,529.24,474.0905512,530.7595306
5/16/12 0:30,Dataset 1,5/16/12 0:30,6.63,0.110106,-0.0551266,7.152976796,7.105390932,1.006697149,0.006697149,6.63,7,0.11,504.38,504.38,6.6744021,513.42,507.483364,516.5946977
5/16/12 0:40,Dataset 1,5/16/12 0:40,6.86,0.116618,-0.173475108,7.269884276,6.981224489,1.041348017,0.041348017,6.86,7,0.11,556.36,556.36,7.143647394,630.14,562.1848814,636.6640653
5/16/12 0:50,Dataset 1,5/16/12 0:50,6.73,0.111441,-0.143368971,7.395799689,7.199200045,1.02730854,0.02730854,6.73,7,0.11,526.98,526.98,6.913786476,567.66,530.6940337,571.678479
5/16/12 1:00,Dataset 1,5/16/12 1:00,7.94,0.09068,0.244355849,8.311067602,8.309582795,1.000178686,0.000178686,7.94,8,0.09,870.94,870.94,7.941418768,870.94,866.7247472,866.7216095
5/16/12 1:10,Dataset 1,5/16/12 1:10,7.68,0.110677,0.260425799,8.265372383,8.141882583,1.015167229,0.015167229,7.68,8,0.11,792.68,792.68,7.796484321,828.8,797.5840203,833.8610351
5/16/12 1:20,Dataset 1,5/16/12 1:20,6.57,0.152207,0.04602637,7.099587764,6.810219749,1.042490261,0.042490261,6.57,7,0.15,490.82,490.82,6.849161016,554.1,508.8226181,574.764388
5/16/12 1:30,Dataset 1,5/16/12 1:30,6.93,0.111111,-0.006841807,7.347504386,7.331788078,1.002143585,0.002143585,6.93,7,0.11,572.18,572.18,6.944855041,574.44,576.1031598,578.3871781
5/16/12 1:40,Dataset 1,5/16/12 1:40,6.53,0.12098,-0.189193385,7.172918689,6.956847829,1.03105873,0.03105873,6.53,7,0.13,481.78,481.78,6.732813508,526.98,488.1659559,534.0474254
5/16/12 1:50,Dataset 1,5/16/12 1:50,6.39,0.100156,-0.154011295,6.808053393,6.689149365,1.017775658,0.017775658,6.39,6,0.11,450.14,450.14,6.503586452,475,450.1807387,475.0440613
5/16/12 2:00,Dataset 1,5/16/12 2:00,6.47,0.120556,-0.142273844,7.017886969,6.8636128,1.022477108,0.022477108,6.47,6,0.13,468.22,468.22,6.615426891,502.12,474.2540783,508.6597176
5/16/12 2:10,Dataset 1,5/16/12 2:10,6.52,0.113497,-0.101455117,6.953026452,6.788718832,1.024203038,0.024203038,6.52,7,0.11,479.52,479.52,6.677803808,515.68,483.4988202,519.982689
5/16/12 2:20,Dataset 1,5/16/12 2:20,6.92,0.099711,0.145880699,7.170954639,7.250285995,0.989058176,-0.010941824,6.92,7,0.09,569.92,569.92,6.844282575,551.84,569.8232686,551.7441048
5/16/12 2:30,Dataset 1,5/16/12 2:30,6.27,0.124402,0.047322044,6.810103606,6.891225021,0.988228303,-0.011771697,6.27,6,0.13,423.02,423.02,6.196191458,407.2,429.403348,413.244321
5/16/12 2:40,Dataset 1,5/16/12 2:40,5.86,0.129693,-0.076175404,6.382540941,6.468962697,0.986640554,-0.013359446,5.86,6,0.13,339.32,339.32,5.781713648,326.36,344.7840988,331.3357927
5/16/12 2:50,Dataset 1,5/16/12 2:50,5.64,0.131206,-0.091733047,6.175796139,6.15010212,1.00417782,0.00417782,5.64,6,0.13,303.68,303.68,5.663562905,306.92,308.0299187,311.4195342
5/16/12 3:00,Dataset 1,5/16/12 3:00,5.37,0.122905,-0.16267508,5.965010784,5.930056926,1.005894355,0.005894355,5.37,5,0.13,259.94,259.94,5.401652684,264.8,261.8025898,266.7763461
5/16/12 3:10,Dataset 1,5/16/12 3:10,5.34,0.11236,-0.150230527,5.877612438,5.78851686,1.01539178,0.01539178,5.34,5,0.11,255.08,255.08,5.422192106,268.04,255.8940567,269.0277635
5/16/12 3:20,Dataset 1,5/16/12 3:20,5.01,0.107784,-0.261862654,5.4273133,5.165294585,1.050726771,0.050726771,5.01,5,0.11,201.62,201.62,5.264141122,242.12,201.8984498,242.5118058
5/16/12 3:30,Dataset 1,5/16/12 3:30,5.05,0.110891,-0.210276338,5.570928472,5.460476945,1.02022745,0.02022745,5.05,5,0.11,208.1,208.1,5.152148624,224.3,208.5262328,224.7651783
5/16/12 3:40,Dataset 1,5/16/12 3:40,4.43,0.115124,-0.3341564,5.02669134,4.957867677,1.013881706,0.013881706,4.43,4,0.11,137.87,137.87,4.491495959,144.41,140.1995272,146.4831792
5/16/12 3:50,Dataset 1,5/16/12 3:50,4.12,0.11165,-0.228247709,4.45055239,4.341765208,1.02505598,0.02505598,4.12,4,0.11,104.08,104.08,4.223230638,114.98,106.6682015,117.3763559
5/16/12 4:00,Dataset 1,5/16/12 4:00,4.2,0.12381,-0.036299844,4.346489818,4.339274045,1.001662899,0.001662899,4.2,4,0.13,112.8,112.8,4.206984174,113.89,117.851103,118.9127968
5/16/12 4:10,Dataset 1,5/16/12 4:10,4.28,0.121495,0.003635015,4.670476563,4.768214906,0.97950211,-0.02049789,4.28,4,0.13,121.52,121.52,4.192269032,111.71,125.7306524,116.2946065
5/16/12 4:20,Dataset 1,5/16/12 4:20,4.16,0.122596,0.089364453,4.491113243,4.492860026,0.999611209,-0.000388791,4.16,4,0.13,108.44,108.44,4.15838263,108.44,113.3673547,113.3706797
5/16/12 4:30,Dataset 1,5/16/12 4:30,3.86,0.124352,0.079771348,3.979016477,4.049227159,0.98266072,-0.01733928,3.86,4,0.13,78.26,78.26,3.793070381,71.89,83.40911276,76.67392051
5/16/12 4:40,Dataset 1,5/16/12 4:40,3.73,0.120643,0.020707385,3.755086634,3.762568624,0.998011467,-0.001988533,3.73,4,0.13,66.43,66.43,3.722582774,65.52,70.08952595,69.13138685
5/16/12 4:50,Dataset 1,5/16/12 4:50,3.21,0.11215,0.034077697,3.241234526,3.281335639,0.987779027,-0.012220973,3.21,3,0.11,19.11,19.11,3.170770677,15.47,19.61684651,15.95131004
5/16/12 5:00,Dataset 1,5/16/12 5:00,4.07,0.105651,0.038422315,4.041879702,4.058565747,0.995888685,-0.004111315,4.07,4,0.11,98.63,98.63,4.053266946,96.45,99.90614521,97.72993523
5/16/12 5:10,Dataset 1,5/16/12 5:10,4.51,0.13082,-0.078064587,4.4806072,4.4,1.018319818,0.018319818,4.51,5,0.13,146.59,146.59,4.59262238,155.31,150.9884462,159.0850621
5/16/12 5:20,Dataset 1,5/16/12 5:20,4.51,0.117517,0.08922557,4.546081438,4.581144883,0.992346139,-0.007653861,4.51,5,0.11,146.59,146.59,4.475481089,143.32,148.9292721,145.8260563
5/16/12 5:30,Dataset 1,5/16/12 5:30,4.96,0.070565,0.014013915,4.986075312,5.091168157,0.979357813,-0.020642187,4.96,5,0.07,195.64,195.64,4.857614753,184.74,195.6072848,184.4366359
5/16/12 5:40,Dataset 1,5/16/12 5:40,4.56,0.092105,0.009399994,4.60803129,4.703780112,0.979644282,-0.020355718,4.56,5,0.09,152.04,152.04,4.467177925,142.23,151.266163,141.2244274
5/16/12 5:50,Dataset 1,5/16/12 5:50,4.24,0.091981,0.080801881,4.361186504,4.332255645,1.006678013,0.006678013,4.24,4,0.09,117.16,117.16,4.268314774,120.43,115.5807726,118.9139851
5/16/12 6:00,Dataset 1,5/16/12 6:00,4.66,0.122318,0.100416516,4.769260473,4.738565964,1.006477595,0.006477595,4.66,5,0.13,162.94,162.94,4.690185591,166.21,165.1564693,168.2823104
5/16/12 6:10,Dataset 1,5/16/12 6:10,4.4,0.177273,-0.014741927,4.84242693,4.749684786,1.019525958,0.019525958,4.4,4,0.17,134.6,134.6,4.485914214,144.41,149.3289676,157.9699937
5/16/12 6:20,Dataset 1,5/16/12 6:20,4.22,0.189573,-0.028904687,4.553997448,4.445689317,1.024362505,0.024362505,4.22,4,0.19,114.98,114.98,4.322809773,125.88,134.7149488,144.4472617
5/16/12 6:30,Dataset 1,5/16/12 6:30,4.96,0.203629,-0.028541281,5.243494822,5.095405507,1.029063303,0.029063303,4.96,5,0.21,195.64,195.64,5.104153984,216.2,210.9260205,231.7355289
5/16/12 6:40,Dataset 1,5/16/12 6:40,5.36,0.175373,-0.035299219,5.629477353,5.4313901,1.03647082,0.03647082,5.36,5,0.17,258.32,258.32,5.555483597,290.72,268.8126263,303.4491298
5/16/12 6:50,Dataset 1,5/16/12 6:50,4.56,0.179825,0.055751524,4.92353839,4.841157369,1.017016803,0.017016803,4.56,5,0.17,152.04,152.04,4.637596622,160.76,165.1560592,172.8986216
5/16/12 7:00,Dataset 1,5/16/12 7:00,4.99,0.154309,0.123167704,5.097271468,5.107007181,0.998093656,-0.001906344,4.99,5,0.15,198.91,198.91,4.980487342,197.82,203.9235827,202.8591635
5/16/12 7:10,Dataset 1,5/16/12 7:10,5.06,0.134387,0.144587148,5.20941714,5.214250141,0.999073117,-0.000926883,5.06,5,0.13,209.72,209.72,5.055309971,209.72,212.049619,212.0491046
5/16/12 7:20,Dataset 1,5/16/12 7:20,3,0.226667,-0.032433686,3.219417031,3.131430782,1.028097779,0.028097779,3,3,0.23,0,0,3.084293336,7.28,7.223364625,15.91783016
5/16/12 7:30,Dataset 1,5/16/12 7:30,3.65,0.175342,0.190127403,3.563635446,3.492792073,1.020282734,0.020282734,3.65,4,0.17,59.15,59.15,3.724031979,65.52,72.31782635,80.06527307
5/16/12 8:30,Dataset 1,5/16/12 8:30,4.1,0.168293,0.105144533,4.362091758,4.405689204,0.990104285,-0.009895715,4.1,4,0.17,101.9,101.9,4.059427567,97.54,117.4502609,113.2013249
5/16/12 8:40,Dataset 1,5/16/12 8:40,4.14,0.183575,0.12955655,4.05653202,4.135522475,0.980899522,-0.019100478,4.14,4,0.19,106.26,106.26,4.060924022,97.54,125.2069675,116.7979359
5/16/12 8:50,Dataset 1,5/16/12 8:50,4.48,0.185268,0.092106385,4.377577075,4.319900669,1.013351327,0.013351327,4.48,4,0.19,143.32,143.32,4.539813945,149.86,158.7343671,164.441959
5/16/12 9:00,Dataset 1,5/16/12 9:00,5.35,0.157009,0.007047771,5.286740705,5.265712376,1.003993444,0.003993444,5.35,5,0.15,256.7,256.7,5.371364927,259.94,263.3371671,266.7389533
5/16/12 9:10,Dataset 1,5/16/12 9:10,4.52,0.207965,0.050626936,4.568249541,4.465689373,1.022966257,0.022966257,4.52,5,0.21,147.68,147.68,4.62380748,158.58,167.8852402,177.3868824
5/16/12 9:20,Dataset 1,5/16/12 9:20,4.39,0.205011,0.172498201,4.41391675,4.371431337,1.009718879,0.009718879,4.39,4,0.21,133.51,133.51,4.432665879,137.87,154.8630234,158.6106666
5/16/12 9:30,Dataset 1,5/16/12 9:30,4.33,0.2194,0.328184139,4.04488531,4.008158145,1.009163103,0.009163103,4.33,4,0.21,126.97,126.97,4.369676235,131.33,152.7435405,156.5692083
5/16/12 9:40,Dataset 1,5/16/12 9:40,4.78,0.215481,0.115339794,4.534157399,4.45,1.018911775,0.018911775,4.78,5,0.21,176.02,176.02,4.870398285,185.83,195.1517182,204.4376297
5/17/12 23:50,Dataset 1,5/17/12 23:50,2.74,0.062044,0.10186295,2.842158172,2.842781875,0.999780601,-0.000219399,2.74,3,0.07,0,0,2.739398847,0,0,0
5/18/12 14:30,Dataset 1,5/18/12 14:30,10.83,0.138504,0.140168535,10.71103059,10.73837945,0.997453167,-0.002546833,10.83,11,0.13,1858.61,1858.61,10.8024178,1850.6,1790.82278,1783.146901
5/18/12 17:40,Dataset 1,5/18/12 17:40,9.29,0.144241,0.161151043,9.397222292,9.35560667,1.004448201,0.004448201,9.29,9,0.15,1366.49,1366.49,9.33132379,1381.73,1355.455639,1368.564978
5/18/12 17:50,Dataset 1,5/18/12 17:50,9.65,0.158549,0.170783054,10.23905126,10.09284561,1.014486069,0.014486069,9.65,10,0.15,1503.65,1503.65,9.789790564,1556.99,1461.786115,1505.306846
5/18/12 18:00,Dataset 1,5/18/12 18:00,12.39,0.103309,0.211273908,11.92622638,11.90113727,1.002108127,0.002108127,12.39,12,0.11,1992.29,1992.29,12.41611969,1992.62,1988.967553,1989.366606
5/18/12 18:10,Dataset 1,5/18/12 18:10,13.12,0.134146,0.193114685,12.76004312,12.7482448,1.000925486,0.000925486,13.12,13,0.13,1999.12,1999.12,13.13214238,1999.13,1974.704085,1974.944113
5/18/12 18:20,Dataset 1,5/18/12 18:20,11.37,0.122252,0.131677764,11.27956278,11.31272861,0.997068273,-0.002931727,11.37,11,0.13,1935.08,1935.08,11.33666627,1932.56,1895.954404,1893.190347
5/18/12 18:30,Dataset 1,5/18/12 18:30,10.16,0.106299,0.156937661,10.22023167,10.28546962,0.993657271,-0.006342729,10.16,10,0.11,1679.72,1679.72,10.09555788,1663.7,1671.678712,1656.141751
5/18/12 18:40,Dataset 1,5/18/12 18:40,8.96,0.142857,0.132168625,9.157007815,9.167147003,0.998893965,-0.001106035,8.96,9,0.15,1241.32,1241.32,8.950089924,1237.65,1245.509651,1242.220167
5/18/12 18:50,Dataset 1,5/18/12 18:50,7.93,0.105927,0.14785957,7.627078578,7.692691384,0.991470761,-0.008529239,7.93,8,0.11,867.93,867.93,7.862363132,846.86,870.7711167,849.6621096
5/18/12 20:00,Dataset 1,5/18/12 20:00,7.52,0.087766,0.224317445,7.684477982,7.655409267,1.003797147,0.003797147,7.52,8,0.09,744.52,744.52,7.548554547,753.55,739.7526648,748.7233404
5/18/12 20:10,Dataset 1,5/18/12 20:10,5.53,0.17179,0.075554338,6.021213042,6.079921089,0.990343946,-0.009656054,5.53,6,0.17,285.86,285.86,5.476602021,277.76,297.3816881,288.6553734
5/18/12 20:50,Dataset 1,5/18/12 20:50,10.95,0.143379,0.09965842,11.21889463,11.16417304,1.004901536,0.004901536,10.95,11,0.15,1890.65,1890.65,11.00367182,1904,1813.398612,1826.4439
5/18/12 21:00,Dataset 1,5/18/12 21:00,9.63,0.13811,0.168030838,10.11250391,10.06672094,1.004547953,0.004547953,9.63,10,0.13,1496.03,1496.03,9.673796788,1511.27,1471.121722,1484.223981
5/18/12 21:10,Dataset 1,5/18/12 21:10,9,0.173333,0.1147134,9.341458331,9.389812625,0.994850345,-0.005149655,9,9,0.17,1256,1256,8.953653106,1237.65,1254.673023,1239.491998
5/18/12 21:20,Dataset 1,5/18/12 21:20,9.12,0.138158,0.131100166,8.886865398,8.93569559,0.994535379,-0.005464621,9.12,9,0.13,1301.72,1301.72,9.070162654,1282.67,1300.029322,1282.914859
5/18/12 21:30,Dataset 1,5/18/12 21:30,8.37,0.075269,0.175928496,8.173551779,8.181376463,0.999043598,-0.000956402,8.37,8,0.07,1024.79,1024.79,8.361994916,1021.12,1013.654014,1009.979616
5/18/12 21:40,Dataset 1,5/18/12 21:40,8.04,0.146766,0.250904129,8.781409141,8.84785796,0.992489841,-0.007510159,8.04,8,0.15,903.68,903.68,7.979618323,882.98,927.8587603,907.3293558
5/18/12 21:50,Dataset 1,5/18/12 21:50,8.45,0.128994,0.190010474,8.42733663,8.430428841,0.999633208,-0.000366792,8.45,8,0.13,1054.15,1054.15,8.446900611,1054.15,1067.001545,1067.030442
5/18/12 22:00,Dataset 1,5/18/12 22:00,9.79,0.129724,0.206024274,9.556695574,9.654002872,0.989920523,-0.010079477,9.79,10,0.13,1556.99,1556.99,9.691321922,1518.89,1531.91375,1497.634152
5/18/12 22:10,Dataset 1,5/18/12 22:10,9.99,0.095095,0.188702465,9.528012095,9.542543553,0.998477192,-0.001522808,9.99,10,0.09,1633.19,1633.19,9.974787151,1625.57,1638.281085,1630.576504
